close_date,order_number,driver_company,drop_status,otd,type_strike
2023-01-25,97465879_77521481737190,No Value,COMPLETED,false,OTD
2023-01-16,130772444_43926795789987,No Value,COMPLETED,false,OTD
2023-02-25,159394961_104752489042406,No Value,COMPLETED,false,OTD
2023-02-07,57307489_36585061090324,No Value,COMPLETED,false,OTD
2023-02-22,124269360_35501017537949,No Value,COMPLETED,false,OTD
2023-03-30,180382481_54115544558694,No Value,COMPLETED,false,OTD
2023-02-28,159394961_301733695902778,No Value,COMPLETED,false,OTD
2023-01-16,24242692_95491378250588,No Value,COMPLETED,false,OTD
2023-02-06,55600124_30603791498968,No Value,COMPLETED,false,OTD
2023-01-07,30724196_21275849895224,No Value,COMPLETED,false,OTD
2023-03-13,127854377_26840581222739,No Value,COMPLETED,false,OTD
2023-03-13,32696268_200026609998243,No Value,COMPLETED,false,OTD
2023-02-04,221193389_32854508853628,No Value,COMPLETED,false,OTD
2023-03-07,53260326_46754217188157,No Value,COMPLETED,false,OTD
2023-03-01,52557274_289272141137676,No Value,COMPLETED,false,OTD
2023-02-07,283206655_258942496138072,No Value,COMPLETED,false,OTD
2023-03-03,297121609_17000359893659,No Value,COMPLETED,false,OTD
2023-02-18,46998336_235293481596059,No Value,COMPLETED,false,OTD
2023-02-18,261202946_218088269065169,No Value,COMPLETED,false,OTD
2023-03-22,23370263_35944913539075,No Value,COMPLETED,false,OTD
2023-03-22,30717630_287745745525926,No Value,COMPLETED,false,OTD
2023-02-24,188811441_8903301878030,No Value,COMPLETED,false,OTD
2023-03-17,256212818_36460682844824,No Value,CANCELLED,false,OTD
2023-02-15,202473905_224131530090676,No Value,COMPLETED,false,OTD
2023-03-03,46912146_55843742880032,No Value,COMPLETED,false,OTD
2023-03-15,132700125_29389477850360,No Value,COMPLETED,false,OTD
2023-03-28,146018927_19522501252223,No Value,COMPLETED,false,OTD
2023-03-20,20852423_199205288778885,No Value,COMPLETED,false,OTD
2023-02-14,267207789_31833840244675,No Value,COMPLETED,false,OTD
2023-02-07,117585802_280706670605707,No Value,COMPLETED,false,OTD
2023-04-18,41580176_250813161927690,No Value,COMPLETED,false,OTD
2023-03-02,134617295_35806498530802,No Value,COMPLETED,false,OTD
2023-02-11,50982920_314710169662754,No Value,COMPLETED,false,OTD
2023-02-01,123227783_40000581750073,No Value,COMPLETED,false,OTD
2023-01-14,251060532_4554192684923,No Value,COMPLETED,false,OTD
2023-03-18,70350762_37522568201069,No Value,COMPLETED,false,OTD
2023-04-26,53252312_55221154839485,No Value,COMPLETED,false,OTD
2023-04-24,33942144_409704638519463,No Value,COMPLETED,false,OTD
2023-02-09,94504740_131050352222929,No Value,COMPLETED,false,OTD
2023-03-17,303059650_59200911937253,No Value,COMPLETED,false,OTD
2023-03-14,303619876_281525625242253,No Value,COMPLETED,false,OTD
2023-04-17,46448092_57700903253764,No Value,COMPLETED,false,OTD
2023-02-07,21599525_45007104215605,No Value,COMPLETED,false,OTD
2023-03-30,181781845_190535219778296,No Value,COMPLETED,false,OTD
2023-03-08,32714062_40358659524173,No Value,COMPLETED,false,OTD
2023-02-23,211996032_49709236928575,No Value,COMPLETED,false,OTD
2023-02-28,23065677_141250482314200,No Value,COMPLETED,false,OTD
2023-01-09,163689964_12247201187515,No Value,COMPLETED,false,OTD
2023-03-30,20930533_60104070036594,No Value,COMPLETED,false,OTD
2023-03-22,316111880_131218574342304,No Value,COMPLETED,false,OTD
2023-03-07,53020939_12193732162178,No Value,COMPLETED,false,OTD
2023-03-14,95240160_44144644041033,No Value,COMPLETED,false,OTD
2023-01-03,58754381_208409963581205,No Value,COMPLETED,false,OTD
2023-03-10,19573603_41212899956496,No Value,COMPLETED,false,OTD
2023-04-20,71868947_149876694663540,No Value,COMPLETED,false,OTD
2023-02-22,168344563_277080736642385,No Value,CANCELLED,false,OTD
2023-03-04,23985794_32192559132036,No Value,COMPLETED,false,OTD
2023-06-30,49754202_249899167693711,No Value,COMPLETED,false,OTD
2023-04-19,41464332_254801937711722,No Value,COMPLETED,false,OTD
2023-04-04,62733249_15340178830653,No Value,COMPLETED,false,OTD
2023-04-04,51772658_20450443714196,No Value,COMPLETED,false,OTD
2023-03-07,39845211_19561020351752,No Value,COMPLETED,false,OTD
2023-02-28,45052028_331440374772653,No Value,CANCELLED,false,OTD
2023-03-24,283206655_107328930473793,No Value,COMPLETED,false,OTD
2023-03-22,60192371_278941208017430,No Value,COMPLETED,false,OTD
2023-04-19,124269360_65751608581063,No Value,COMPLETED,false,OTD
2023-02-18,123818204_5145274813985,No Value,CANCELLED,false,OTD
2023-02-08,45085572_35041269795585,No Value,COMPLETED,false,OTD
2023-02-22,37920031_213568406298158,No Value,COMPLETED,false,OTD
2023-03-07,20589696_295130669451877,No Value,COMPLETED,false,OTD
2023-04-06,229130400_129121298979899,No Value,COMPLETED,false,OTD
2023-03-04,20502798_39372118087477,No Value,COMPLETED,false,OTD
2023-03-28,128079859_47273671146070,No Value,COMPLETED,false,OTD
2023-02-07,19574634_128626931379710,No Value,COMPLETED,false,OTD
2023-03-17,290613547_45569584124475,No Value,CANCELLED,false,OTD
2023-04-11,132002333_16074671437799,No Value,COMPLETED,false,OTD
2023-01-03,19876211_42312977646139,No Value,COMPLETED,false,OTD
2023-04-24,19660089_30945270924999,No Value,COMPLETED,false,OTD
2023-04-12,313661471_48773366299477,No Value,COMPLETED,false,OTD
2023-03-27,85916579_291003167935714,No Value,COMPLETED,false,OTD
2023-05-13,101437285_108891912709934,No Value,COMPLETED,false,OTD
2023-01-16,58710646_170532381282480,No Value,COMPLETED,false,OTD
2023-03-17,130834782_38404069797005,No Value,COMPLETED,false,OTD
2023-03-13,228364982_76602357562699,No Value,COMPLETED,false,OTD
2023-03-09,55467926_37460207492211,No Value,COMPLETED,false,OTD
2023-01-17,29576780_264065654522687,No Value,CANCELLED,false,OTD
2023-02-08,149661711_57951578333084,No Value,COMPLETED,false,OTD
2023-02-27,167091330_190504964296415,No Value,COMPLETED,false,OTD
2023-05-17,105817211_391065110796161,No Value,COMPLETED,false,OTD
2023-05-12,21657750_21978675247285,No Value,COMPLETED,false,OTD
2023-01-04,20179437_5251003815100,No Value,COMPLETED,false,OTD
2023-03-23,261569734_39083194841124,No Value,COMPLETED,false,OTD
2023-04-18,97466107_124079222192842,No Value,COMPLETED,false,OTD
2023-03-17,127250018_42949619122239,No Value,COMPLETED,false,OTD
2023-03-20,32399390_35252012043033,No Value,COMPLETED,false,OTD
2023-06-20,46246106_108369994532757,No Value,COMPLETED,false,OTD
2023-03-15,47195803_36643732978889,No Value,COMPLETED,false,OTD
2023-02-04,176927714_25619203757444,No Value,COMPLETED,false,OTD
2023-03-27,46999905_34782541232716,No Value,COMPLETED,false,OTD
2023-02-23,51863894_215717804456206,No Value,COMPLETED,false,OTD
2023-02-23,50982920_217030749583950,No Value,COMPLETED,false,OTD
2023-01-14,22774853_8192740837806,No Value,COMPLETED,false,OTD
2023-04-24,35415942_414248876011969,No Value,COMPLETED,false,OTD
2023-04-29,98623851_3511760490311,No Value,COMPLETED,false,OTD
2023-02-25,43708412_139490698065739,No Value,COMPLETED,false,OTD
2023-03-14,115462020_35531960177981,No Value,CANCELLED,false,OTD
2023-04-06,37920128_202144828541646,No Value,COMPLETED,false,OTD
2023-04-11,30575707_110385635416257,No Value,COMPLETED,false,OTD
2023-03-03,41586092_65740048727135,No Value,COMPLETED,false,OTD
2023-03-17,40198011_57035562982682,No Value,COMPLETED,false,OTD
2023-02-04,43807591_8974532116161,No Value,COMPLETED,false,OTD
2023-03-09,49012071_27050423686915,No Value,COMPLETED,false,OTD
2023-03-21,102792017_113032760934706,No Value,COMPLETED,false,OTD
2023-04-11,241140278_536147473953895,No Value,COMPLETED,false,OTD
2023-05-09,19568930_349783832134429,No Value,COMPLETED,false,OTD
2023-04-04,59791345_6196074374283,No Value,COMPLETED,false,OTD
2023-01-07,39950532_2839192236149,No Value,COMPLETED,false,OTD
2023-01-17,133102112_19199155798363,No Value,COMPLETED,false,OTD
2023-01-14,55006589_7131916667380,No Value,COMPLETED,false,OTD
2023-01-17,87165113_271511466286296,No Value,COMPLETED,false,OTD
2023-03-14,44950333_101991012441550,No Value,COMPLETED,false,OTD
2023-01-10,192921420_4697708878582,No Value,COMPLETED,false,OTD
2023-03-17,127210286_11825368174428,No Value,COMPLETED,false,OTD
2023-03-22,24181042_129370586800908,No Value,COMPLETED,false,OTD
2023-05-04,94183651_44384106329299,No Value,COMPLETED,false,OTD
2023-01-25,103882414_115778731902015,No Value,COMPLETED,false,OTD
2023-02-28,300973068_211657455679168,No Value,COMPLETED,false,OTD
2023-03-23,153947536_32511797157867,No Value,COMPLETED,false,OTD
2023-03-08,58707472_24984524131986,No Value,COMPLETED,false,OTD
2023-03-20,39930501_16215213757006,No Value,COMPLETED,false,OTD
2023-03-24,134975256_3309968113037,No Value,COMPLETED,false,OTD
2023-03-28,114170789_37975914736526,No Value,COMPLETED,false,OTD
2023-03-14,125410268_32954613716765,No Value,COMPLETED,false,OTD
2023-01-17,61520177_121438977808648,No Value,COMPLETED,false,OTD
2023-05-05,174252497_70472435671991,No Value,COMPLETED,false,OTD
2023-02-18,29185459_33899352222052,No Value,COMPLETED,false,OTD
2023-02-04,30434197_21561426225448,No Value,COMPLETED,false,OTD
2023-04-18,58007021_253754512609820,No Value,COMPLETED,false,OTD
2023-05-10,61518252_30560138736687,No Value,COMPLETED,false,OTD
2023-06-02,268756723_7207344136263,No Value,COMPLETED,false,OTD
2023-03-23,108888910_35786137448908,No Value,COMPLETED,false,OTD
2023-03-28,133102112_35900296329732,No Value,COMPLETED,false,OTD
2023-06-07,56616965_19819599301123,No Value,COMPLETED,false,OTD
2023-01-18,22014288_39326310663097,No Value,COMPLETED,false,OTD
2023-01-21,28727727_56244800116894,No Value,COMPLETED,false,OTD
2023-05-04,128684241_211813744208511,No Value,COMPLETED,false,OTD
2023-03-22,318453170_183797454391679,No Value,COMPLETED,false,OTD
2023-03-21,109916800_280276614574193,No Value,COMPLETED,false,OTD
2023-03-22,47898881_214969753338368,No Value,COMPLETED,false,OTD
2023-05-10,40075097_26090139437470,No Value,COMPLETED,false,OTD
2023-02-17,28727317_145238671380305,No Value,COMPLETED,false,OTD
2023-04-04,315310752_44303560202210,No Value,COMPLETED,false,OTD
2023-04-06,39236132_172622313877811,No Value,COMPLETED,false,OTD
2023-03-15,23793634_31897109834554,No Value,COMPLETED,false,OTD
2023-03-03,51210000_62336599475999,No Value,COMPLETED,false,OTD
2023-03-23,49858002_46836731211823,No Value,CANCELLED,false,OTD
2023-05-19,20832343_10621515517889,No Value,COMPLETED,false,OTD
2023-03-02,202473905_53204458225908,No Value,COMPLETED,false,OTD
2023-02-27,277725318_202874021993469,No Value,COMPLETED,false,OTD
2023-05-30,221103204_23883160870716,No Value,COMPLETED,false,OTD
2023-03-03,291698535_58170185550724,No Value,CANCELLED,false,OTD
2023-04-20,40493767_144886440102692,No Value,COMPLETED,false,OTD
2023-04-01,117982216_60826077044482,No Value,COMPLETED,false,OTD
2023-05-26,22014288_103320920047056,No Value,COMPLETED,false,OTD
2023-05-08,32486191_99735441724537,No Value,COMPLETED,false,OTD
2023-06-14,48462694_20288851576552,No Value,COMPLETED,false,OTD
2023-03-06,38525681_131968668863056,No Value,COMPLETED,false,OTD
2023-04-18,165339230_258631960697419,No Value,COMPLETED,false,OTD
2023-05-27,78922747_187684727815319,No Value,COMPLETED,false,OTD
2023-03-22,54143486_135389640821495,No Value,COMPLETED,false,OTD
2023-05-17,66855029_42027774451553,No Value,COMPLETED,false,OTD
2023-06-06,28670656_119359460388872,No Value,COMPLETED,false,OTD
2023-04-08,19583748_156180002374799,No Value,COMPLETED,false,OTD
2023-06-08,224181738_16549691098050,No Value,COMPLETED,true,OTD
2023-05-11,342767411_32767712894643,No Value,CANCELLED,false,OTD
2023-05-09,267122643_104600593332264,No Value,COMPLETED,false,OTD
2023-04-08,216728717_55588294187016,No Value,COMPLETED,false,OTD
2023-01-17,46446232_39858246539927,No Value,COMPLETED,false,OTD
2023-03-08,294006946_21714004326746,No Value,COMPLETED,false,OTD
2023-03-16,124775750_41119924591723,No Value,COMPLETED,false,OTD
2023-02-28,27535418_103647961371811,No Value,COMPLETED,false,OTD
2023-06-01,55016629_1124864520729,No Value,COMPLETED,false,OTD
2023-02-01,151941080_439896676325842,No Value,COMPLETED,false,OTD
2023-02-09,232607938_9754514255445,No Value,COMPLETED,false,OTD
2023-05-10,308092141_13137049204029,No Value,COMPLETED,false,OTD
2023-03-21,123221202_120694077940542,No Value,COMPLETED,false,OTD
2023-01-24,198597472_7968020144295,No Value,COMPLETED,false,OTD
2023-02-08,20413730_41233765184499,No Value,COMPLETED,false,OTD
2023-02-04,21007253_18139943561599,No Value,CANCELLED,false,OTD
2023-02-08,37336042_59664403916235,No Value,COMPLETED,false,OTD
2023-02-10,88728943_20251561125487,No Value,COMPLETED,false,OTD
2023-03-15,97389729_38233150761806,No Value,COMPLETED,false,OTD
2023-04-19,285513644_61395182064762,No Value,COMPLETED,false,OTD
2023-02-10,19936428_203575209869200,No Value,COMPLETED,false,OTD
2023-04-25,55345250_564203703499743,No Value,COMPLETED,false,OTD
2023-01-26,88078917_24386786221136,No Value,COMPLETED,false,OTD
2023-03-03,62448737_31132603123143,No Value,COMPLETED,false,OTD
2023-03-08,28720129_40432492553946,No Value,COMPLETED,false,OTD
2023-03-21,315384249_47388526841535,No Value,COMPLETED,false,OTD
2023-05-04,165859439_15218363143763,No Value,COMPLETED,false,OTD
2023-02-17,58726061_18676204814368,No Value,COMPLETED,false,OTD
2023-06-19,39926445_165529027776315,No Value,COMPLETED,false,OTD
2023-03-17,291604107_66042470674266,No Value,COMPLETED,false,OTD
2023-01-25,38044838_73545460412412,No Value,COMPLETED,false,OTD
2023-02-04,121155744_18961176768009,No Value,COMPLETED,false,OTD
2023-04-26,205401053_57501168223486,No Value,COMPLETED,false,OTD
2023-02-17,288871792_102937018626031,No Value,COMPLETED,false,OTD
2023-01-11,251060477_39466214801454,No Value,COMPLETED,false,OTD
2023-03-25,20040171_50846970927231,No Value,COMPLETED,false,OTD
2023-01-17,89430610_207009367962369,No Value,COMPLETED,false,OTD
2023-03-07,58143246_47402519652484,No Value,COMPLETED,false,OTD
2023-03-17,138543473_35634470221669,No Value,COMPLETED,false,OTD
2023-01-03,24254290_35617303790236,No Value,COMPLETED,false,OTD
2023-04-12,38993669_57433324306332,No Value,COMPLETED,false,OTD
2023-04-12,38993669_57433324306332,No Value,COMPLETED,false,OTD
2023-01-19,38176704_11854111191830,No Value,COMPLETED,false,OTD
2023-02-04,294446697_7626963528275,No Value,COMPLETED,false,OTD
2023-01-21,99743624_44910625639730,No Value,COMPLETED,false,OTD
2023-01-24,20179732_3441448587481,No Value,COMPLETED,false,OTD
2023-04-04,61402782_15700139193666,No Value,COMPLETED,false,OTD
2023-02-18,124347785_3689788975124,No Value,COMPLETED,false,OTD
2023-04-11,22880258_621224699517782,No Value,CANCELLED,false,OTD
2023-04-14,315282742_231766170600247,No Value,COMPLETED,false,OTD
2023-05-06,171090360_78136772947208,No Value,COMPLETED,false,OTD
2023-03-20,182632346_56286428778403,No Value,COMPLETED,false,OTD
2023-01-03,118389126_131561218794828,No Value,COMPLETED,false,OTD
2023-03-22,23773087_30554926184545,No Value,COMPLETED,false,OTD
2023-04-18,22976701_120569242732562,No Value,COMPLETED,false,OTD
2023-03-17,117424254_36775290665521,No Value,COMPLETED,false,OTD
2023-03-23,32861598_9249165696667,No Value,COMPLETED,false,OTD
2023-03-03,127991300_65642838362319,No Value,COMPLETED,false,OTD
2023-02-28,38178229_188065142407452,No Value,COMPLETED,false,OTD
2023-04-04,27541331_14145605701578,No Value,COMPLETED,false,OTD
2023-03-09,62313613_66957010971100,No Value,COMPLETED,false,OTD
2023-02-28,59921413_140630965178553,No Value,COMPLETED,false,OTD
2023-01-23,270015031_17401687316022,No Value,COMPLETED,false,OTD
2023-03-03,219167673_46201048970376,No Value,COMPLETED,false,OTD
2023-05-31,45702989_8820816878896,No Value,COMPLETED,false,OTD
2023-05-20,97032309_65719031320162,No Value,COMPLETED,false,OTD
2023-02-09,122719937_136614580409390,No Value,COMPLETED,false,OTD
2023-02-25,214053493_108198767325994,No Value,COMPLETED,false,OTD
2023-03-30,20828292_210090784121832,No Value,COMPLETED,false,OTD
2023-04-27,337855714_148191616614516,No Value,COMPLETED,false,OTD
2023-04-19,81045577_49513069833952,No Value,COMPLETED,false,OTD
2023-03-21,108482898_201163792044814,No Value,COMPLETED,false,OTD
2023-03-24,228486539_28182870327996,No Value,COMPLETED,false,OTD
2023-04-05,251129402_98314055068635,No Value,COMPLETED,false,OTD
2023-01-17,46446232_39858246539927,No Value,COMPLETED,false,OTD
2023-01-04,98195649_1022733648242,No Value,COMPLETED,false,OTD
2023-02-06,59781760_191105894027323,No Value,COMPLETED,false,OTD
2023-01-17,156214589_205907118724091,No Value,COMPLETED,false,OTD
2023-01-03,118389126_131561218794828,No Value,COMPLETED,false,OTD
2023-06-02,20586184_10265543921333,No Value,COMPLETED,false,OTD
2023-02-17,226101850_50127978060424,No Value,COMPLETED,false,OTD
2023-03-28,100334818_37415949195056,No Value,COMPLETED,false,OTD
2023-01-23,50992425_53951706165946,No Value,CANCELLED,false,OTD
2023-02-24,65968040_22317140400146,No Value,COMPLETED,false,OTD
2023-03-09,139246177_66144744911785,No Value,COMPLETED,false,OTD
2023-03-22,22000232_52238420119883,No Value,COMPLETED,false,OTD
2023-04-08,157923576_79358768907003,No Value,COMPLETED,false,OTD
2023-01-03,174230329_210831153526999,No Value,COMPLETED,false,OTD
2023-04-26,21578892_57006595559975,No Value,COMPLETED,false,OTD
2023-04-04,195058498_4598951247223,No Value,COMPLETED,false,OTD
2023-04-03,30630511_1068900428796,No Value,COMPLETED,false,OTD
2023-03-22,131396993_106727167762432,No Value,COMPLETED,false,OTD
2023-01-03,58007021_41848592135110,No Value,COMPLETED,false,OTD
2023-02-25,105428637_75737839433024,No Value,COMPLETED,false,OTD
2023-05-26,42171782_103129623896662,No Value,COMPLETED,false,OTD
2023-03-14,20475102_8127841185254,No Value,COMPLETED,false,OTD
2023-06-08,49662955_142884602979427,No Value,COMPLETED,true,OTD
2023-01-18,51759807_35405595900241,No Value,COMPLETED,false,OTD
2023-03-22,35007568_311222294106161,No Value,COMPLETED,false,OTD
2023-04-11,290537753_106248966804746,No Value,COMPLETED,false,OTD
2023-03-17,113418390_154787519067833,No Value,COMPLETED,false,OTD
2023-03-15,305276786_59564197764540,No Value,COMPLETED,false,OTD
2023-04-18,160290004_251051811458303,No Value,COMPLETED,false,OTD
2023-04-03,290602414_31879236058479,No Value,COMPLETED,false,OTD
2023-02-18,59913811_119932745609450,No Value,COMPLETED,false,OTD
2023-04-13,38990522_146740480871805,No Value,COMPLETED,false,OTD
2023-04-26,288871792_21074672828396,No Value,COMPLETED,false,OTD
2023-06-01,167225028_11339218942812,No Value,COMPLETED,false,OTD
2023-03-27,233284944_128677418610246,No Value,COMPLETED,false,OTD
2023-03-22,310490778_175711259083107,No Value,COMPLETED,false,OTD
2023-01-03,28720034_110975154009606,No Value,COMPLETED,false,OTD
2023-02-27,53780058_95337335643430,No Value,COMPLETED,false,OTD
2023-02-28,40075097_212253230288345,No Value,CANCELLED,false,OTD
2023-01-03,41974540_208495351914308,No Value,COMPLETED,false,OTD
2023-01-09,24737415_95517440211301,No Value,COMPLETED,false,OTD
2023-03-10,286417535_53352426000656,No Value,COMPLETED,false,OTD
2023-03-31,322929084_117599962342442,No Value,COMPLETED,false,OTD
2023-04-06,20852423_197364056849584,No Value,COMPLETED,false,OTD
2023-01-17,30629238_138023760119531,No Value,COMPLETED,false,OTD
2023-04-11,289322146_424841149253363,No Value,COMPLETED,false,OTD
2023-05-03,183751949_323854257904264,No Value,COMPLETED,false,OTD
2023-01-28,19566002_16221451685959,No Value,COMPLETED,false,OTD
2023-01-30,62448737_256865107526705,No Value,COMPLETED,false,OTD
2023-02-18,61826529_108535671752975,No Value,COMPLETED,false,OTD
2023-04-17,24237684_87474884610743,No Value,COMPLETED,false,OTD
2023-02-23,128374672_310706289139383,No Value,CANCELLED,false,OTD
2023-02-14,58139030_134589149164348,No Value,COMPLETED,false,OTD
2023-03-03,298805266_45304993215400,No Value,COMPLETED,false,OTD
2023-05-02,27545082_116724234553725,No Value,COMPLETED,false,OTD
2023-04-27,150779862_150505591280373,No Value,COMPLETED,false,OTD
2023-03-07,115426741_303469274469620,No Value,COMPLETED,false,OTD
2023-03-14,156209812_35462120821485,No Value,COMPLETED,false,OTD
2023-03-20,30630511_150933060838060,No Value,COMPLETED,false,OTD
2023-03-16,269217418_32972576770178,No Value,COMPLETED,false,OTD
2023-03-22,22861976_47092142634089,No Value,COMPLETED,false,OTD
2023-03-03,180480741_53698563004293,No Value,COMPLETED,false,OTD
2023-02-07,158981442_126432495714700,No Value,COMPLETED,false,OTD
2023-02-17,30437039_165933594079025,No Value,COMPLETED,false,OTD
2023-01-04,21579097_6324688771047,No Value,COMPLETED,false,OTD
2023-01-09,36527105_51852750251322,No Value,COMPLETED,false,OTD
2023-01-17,54902720_18226434346166,No Value,COMPLETED,false,OTD
2023-04-11,23771117_40029500590589,No Value,COMPLETED,false,OTD
2023-04-25,38847928_581233072506410,No Value,CANCELLED,false,OTD
2023-03-07,19767204_217710239261027,No Value,COMPLETED,false,OTD
2023-04-17,24751177_80488041265117,No Value,COMPLETED,false,OTD
2023-02-24,155657805_3582178463235,No Value,COMPLETED,false,OTD
2023-03-18,124237530_26987311026595,No Value,COMPLETED,false,OTD
2023-05-08,26366788_13465618497253,No Value,COMPLETED,false,OTD
2023-01-20,48909443_41657595948466,No Value,COMPLETED,false,OTD
2023-01-19,228918362_129073911898416,No Value,COMPLETED,false,OTD
2023-06-03,163879633_76400697657398,No Value,COMPLETED,false,OTD
2023-03-20,195872258_42635100912421,No Value,COMPLETED,false,OTD
2023-04-10,62313138_58850347797584,No Value,COMPLETED,false,OTD
2023-04-26,24239433_63636703303340,No Value,COMPLETED,false,OTD
2023-01-03,34177285_136091479428443,No Value,COMPLETED,false,OTD
2023-03-31,96976707_612474915485955,No Value,COMPLETED,false,OTD
2023-05-10,103501961_3490071910258,No Value,COMPLETED,false,OTD
2023-04-24,38178229_284184006870716,No Value,COMPLETED,false,OTD
2023-02-24,21659330_20940209333204,No Value,COMPLETED,false,OTD
2023-04-06,37920128_202144828541646,No Value,COMPLETED,false,OTD
2023-02-22,167091330_161851889933310,No Value,COMPLETED,false,OTD
2023-03-09,274458443_61066442971141,No Value,COMPLETED,false,OTD
2023-02-25,83636459_93116279966986,No Value,COMPLETED,false,OTD
2023-05-16,23367534_359415581225620,No Value,COMPLETED,false,OTD
2023-03-20,183627336_125414428323561,No Value,COMPLETED,false,OTD
2023-04-12,325206401_43191580081008,No Value,COMPLETED,false,OTD
2023-01-03,50636718_143325226059161,No Value,COMPLETED,false,OTD
2023-03-08,229140455_61497680517369,No Value,COMPLETED,false,OTD
2023-02-17,259301422_15917333904128,No Value,COMPLETED,false,OTD
2023-06-10,70629087_124637572863624,No Value,COMPLETED,false,OTD
2023-01-17,46338538_269037882456736,No Value,COMPLETED,false,OTD
2023-02-08,75514213_150164915963941,No Value,COMPLETED,false,OTD
2023-04-18,313973913_246537306715274,No Value,COMPLETED,false,OTD
2023-01-11,204560278_31355504768277,No Value,COMPLETED,false,OTD
2023-02-09,84108525_148013709490102,No Value,COMPLETED,false,OTD
2023-05-11,277920964_29973430466177,No Value,COMPLETED,false,OTD
2023-05-06,320949952_94848411288858,No Value,COMPLETED,false,OTD
2023-04-14,151990929_236418700779776,No Value,COMPLETED,false,OTD
2023-05-15,313554069_288513974001699,No Value,COMPLETED,false,OTD
2023-06-21,134457561_225935120011660,No Value,COMPLETED,false,OTD
2023-05-10,61516553_24427441312144,No Value,COMPLETED,false,OTD
2023-04-18,334384825_126974222494278,No Value,COMPLETED,false,OTD
2023-06-01,318720690_118801452971196,No Value,COMPLETED,false,OTD
2023-06-12,211996032_25808664103977,No Value,COMPLETED,false,OTD
2023-02-28,20818046_199733683835491,No Value,COMPLETED,false,OTD
2023-05-10,23444820_9165823596957,No Value,COMPLETED,false,OTD
2023-06-23,345464210_57710553685120,No Value,COMPLETED,false,OTD
2023-04-18,260924120_123806461413116,No Value,COMPLETED,false,OTD
2023-06-06,19861154_279065931324509,No Value,COMPLETED,false,OTD
2023-05-30,52557274_14013838171495,No Value,COMPLETED,false,OTD
2023-04-26,58010496_57284080750672,No Value,CANCELLED,false,OTD
2023-01-19,40900744_161516680993077,No Value,COMPLETED,false,OTD
2023-04-27,116824055_140279084265122,No Value,COMPLETED,false,OTD
2023-04-04,267174028_6087094695310,No Value,COMPLETED,false,OTD
2023-01-17,124347785_204963153093765,No Value,COMPLETED,false,OTD
2023-05-31,51979228_15158733570158,No Value,COMPLETED,false,OTD
2023-05-02,24083572_72608894943021,No Value,COMPLETED,false,OTD
2023-02-04,121482579_7816331198877,No Value,COMPLETED,false,OTD
2023-05-27,109828914_118051987005582,No Value,COMPLETED,false,OTD
2023-05-04,69032639_37083802807877,No Value,COMPLETED,false,OTD
2023-02-10,23582422_181258196267745,No Value,COMPLETED,false,OTD
2023-05-10,172669222_19156498630885,No Value,COMPLETED,false,OTD
2023-06-08,231758593_146189104538155,No Value,COMPLETED,false,OTD
2023-06-09,22281158_35742087511585,No Value,COMPLETED,false,OTD
2023-05-22,33379611_169926912356286,No Value,COMPLETED,false,OTD
2023-04-11,62724669_421996665144464,No Value,COMPLETED,false,OTD
2023-02-01,135188538_387755665144651,No Value,COMPLETED,false,OTD
2023-02-07,51759807_123624303637479,No Value,COMPLETED,false,OTD
2023-06-08,234355024_76596598403653,No Value,COMPLETED,false,OTD
2023-06-28,290782149_41940910421873,No Value,COMPLETED,false,OTD
2023-03-23,100544718_13490512453854,No Value,COMPLETED,false,OTD
2023-04-18,176490815_134847527794444,No Value,CANCELLED,false,OTD
2023-06-15,34181896_48539259456861,No Value,COMPLETED,false,OTD
2023-06-10,182632430_28820853985334,No Value,COMPLETED,false,OTD
2023-01-17,24155486_118074952652681,No Value,COMPLETED,false,OTD
2023-01-20,52486329_28592627064670,No Value,COMPLETED,false,OTD
2023-03-28,36556929_52081875018618,No Value,COMPLETED,false,OTD
2023-06-02,55696393_15739396308087,No Value,COMPLETED,false,OTD
2023-06-02,55696393_15739396308087,No Value,COMPLETED,false,OTD
2023-03-27,40900744_49580441044928,No Value,COMPLETED,false,OTD
2023-06-08,113524383_71893967806218,No Value,COMPLETED,true,OTD
2023-03-09,85855052_69477668258969,No Value,COMPLETED,false,OTD
2023-02-02,54040840_526816803373191,No Value,COMPLETED,false,OTD
2023-02-10,76407066_197721433624482,No Value,COMPLETED,false,OTD
2023-06-26,165229555_30464733404595,No Value,COMPLETED,false,OTD
2023-01-24,47317727_197654819464365,No Value,COMPLETED,false,OTD
2023-06-01,40198011_15755989894326,No Value,COMPLETED,false,OTD
2023-03-18,130341054_117652218580780,No Value,COMPLETED,false,OTD
2023-02-07,20179445_14460316351505,No Value,CANCELLED,false,OTD
2023-01-11,251060477_39466214801454,No Value,COMPLETED,false,OTD
2023-06-05,19798250_274361212616611,No Value,COMPLETED,false,OTD
2023-03-22,33725951_125403265800440,No Value,COMPLETED,false,OTD
2023-06-26,141158074_148721942021326,No Value,COMPLETED,false,OTD
2023-01-20,132178631_53609882459058,No Value,COMPLETED,false,OTD
2023-06-17,110567163_81715746727135,No Value,COMPLETED,false,OTD
2023-01-27,63780090_12550785701242,No Value,COMPLETED,false,OTD
2023-03-23,32861598_9249165696667,No Value,COMPLETED,false,OTD
2023-01-03,264686674_196631678281129,No Value,COMPLETED,false,OTD
